ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.139743031734375300e+00,1.684442144507843295e+02,2.389413600961512930e+04,9.494581697662029640e+00,3.180260869386588070e+02,4.941291249442763842e+02,1.911602216327003134e+01,6.026476691187036039e+01,3.841221573687874979e+00,0.000000000000000000e+00
5.041405027891030954e+00,1.931678534940678844e+02,1.734231407893789947e+04,7.842974787706205930e+00,3.221069974621493088e+02,4.444534957423296078e+02,1.747278848495295733e+01,6.654219804427565066e+01,4.543685761333923878e+00,0.000000000000000000e+00
8.675192691679182388e+00,2.007359411978182493e+02,1.504958419881262853e+04,8.630380615158642854e+00,3.568054650244745858e+02,4.412980876471254987e+02,1.785305375302056063e+01,7.458651129713867078e+01,4.978575359632431585e+00,0.000000000000000000e+00
7.689358003612375647e+00,2.213568854911299866e+02,3.025385110257943234e+04,6.269309000717354863e+00,3.204781058968527532e+02,5.297465287886900569e+02,1.797327720957753172e+01,8.469636557466985494e+01,4.978556094767624174e+00,0.000000000000000000e+00
8.570129120662819844e+00,2.000718747877136821e+02,9.782344284281312866e+03,5.661696966941969222e+00,3.337757766108135229e+02,5.111615111419781670e+02,1.185608904489623683e+01,6.604841335142315017e+01,4.604404560985649653e+00,0.000000000000000000e+00
5.671762325934806448e+00,1.847818419134499948e+02,1.752771672571983436e+04,5.314759315288798192e+00,3.390564796128674061e+02,4.094793778671879068e+02,1.519604512634760063e+01,3.194183121087847965e+01,3.268693506763812096e+00,0.000000000000000000e+00
6.624806427804382558e+00,2.043429275089270050e+02,2.144326474875557324e+04,5.980401833086066432e+00,3.123152294325906837e+02,4.129967633675452134e+02,1.196510684148745440e+01,6.252033322533454651e+01,2.840910755633889284e+00,0.000000000000000000e+00
6.541007699013848153e+00,1.955668894936234778e+02,2.961649286932288669e+04,7.108628055021515735e+00,3.289985402091007245e+02,5.307996675336755743e+02,1.189939783412933139e+01,6.814144556672346198e+01,2.355934229271095859e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.691887356555435531e+02,1.840829497139389059e+04,5.131839261435882094e+00,3.429376748915926214e+02,3.508943618039732542e+02,1.933423211160135224e+01,8.667732848500506293e+01,6.738999999999999879e+00,0.000000000000000000e+00
9.241197563363231282e+00,2.236913502466323962e+02,2.161058129692349030e+04,4.116183135947597549e+00,3.337757766108135229e+02,4.800130563040218590e+02,1.272542757579554973e+01,6.555070439357390910e+01,5.265728857736181823e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.626262869257972170e+02,2.131896168510505959e+04,7.575278808242917883e+00,2.892084076570331490e+02,4.578115556229911931e+02,7.477315032605758915e+00,6.023847784254128612e+01,4.514981623747226891e+00,0.000000000000000000e+00
6.340809022225877278e+00,1.583427412395423062e+02,1.528821377374735675e+04,7.599751702318177315e+00,3.424477002050768988e+02,3.349373022034520204e+02,9.237117976374747741e+00,3.810391717258013955e+01,5.458609690232223421e+00,0.000000000000000000e+00
5.980357226763916678e+00,1.812587047399704829e+02,1.182629427503313127e+04,3.688504447221100158e+00,3.561666134614901011e+02,5.433479764362730293e+02,8.828688919164790150e+00,6.020638096691072860e+01,4.247240148690940131e+00,0.000000000000000000e+00
7.605978830252508871e+00,1.721981360840197510e+02,1.093005567069247263e+04,8.432638578614591651e+00,3.337757766108135229e+02,4.007061608231095988e+02,1.256044619951757113e+01,5.164377993383598664e+01,3.242849929074103965e+00,0.000000000000000000e+00
6.427512442841497808e+00,1.783265553645648822e+02,2.599371140576988546e+04,7.294554070379052568e+00,3.296952227420035797e+02,5.667547237759687278e+02,1.197427024151215846e+01,6.073672331316109307e+01,6.032994877321904426e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.962488574392999965e+02,1.790936578225352787e+04,3.672270532953143096e+00,3.337757766108135229e+02,4.172873151070302242e+02,1.455706839513072737e+01,5.773465247881609486e+01,3.888235227107232905e+00,0.000000000000000000e+00
6.109073311509665594e+00,1.917555714183346822e+02,2.685394949317610735e+04,9.064612799735334292e+00,3.122019838188006133e+02,3.755473616749599728e+02,1.551403297770190193e+01,7.378968300991471096e+01,4.881101138250651950e+00,0.000000000000000000e+00
5.842933080915621247e+00,1.682952871207649252e+02,1.915612313239546711e+04,6.878347938601747202e+00,3.314776492735006741e+02,5.067568077419967949e+02,1.452615100905268442e+01,8.042371544528775473e+01,4.143224936339836795e+00,0.000000000000000000e+00
5.367546490440581408e+00,1.754328193947744410e+02,2.900901082101328939e+04,6.481443721286586523e+00,3.337757766108135229e+02,4.634784249372301019e+02,1.937023363140878018e+01,6.728620780451049654e+01,4.267189590792987097e+00,0.000000000000000000e+00
5.345887146753814712e+00,1.847845747163864871e+02,2.227436837163082237e+04,9.727103317963489815e+00,3.190304951001364202e+02,4.921354892509559136e+02,1.189467312669233934e+01,8.729768614279808503e+01,2.950360942795940744e+00,0.000000000000000000e+00
5.386307352101624701e+00,2.125929905085604048e+02,4.014931655686164595e+04,8.124231912485544882e+00,3.187916672292244016e+02,3.555464203360061219e+02,1.734880166588021666e+01,6.421090504359703743e+01,3.662563465094057502e+00,0.000000000000000000e+00
9.919478425557038292e+00,2.070655873426310905e+02,1.654427559109819776e+04,7.039310851197130070e+00,3.630368508408951129e+02,2.787532038297244981e+02,1.705253959956894505e+01,4.429953402089456205e+01,4.117488039506429054e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.183021764109880110e+02,4.206132279929997458e+04,6.331177450734106316e+00,3.245415963040840097e+02,5.031392454736291029e+02,1.571213869294933829e+01,4.849782562599073543e+01,4.328026356733112756e+00,0.000000000000000000e+00
7.121458434633312073e+00,2.041641394550343591e+02,2.057436425799319113e+04,7.089146215051552069e+00,3.337757766108135229e+02,3.539275931781349982e+02,1.648815636805159102e+01,5.702278309273484069e+01,3.774600526086268726e+00,0.000000000000000000e+00
9.418296121790158182e+00,1.736402158219489138e+02,8.777686783625666067e+03,8.456177900240938072e+00,3.582920641543534543e+02,5.968258366273537376e+02,1.678521506775211947e+01,1.052724557768198395e+02,4.604633153598903128e+00,0.000000000000000000e+00
7.457164758414310590e+00,2.630367044834410422e+02,3.108508343340377178e+04,1.683992580728003396e+00,3.337757766108135229e+02,5.846043536931620110e+02,1.180944400262757199e+01,4.550136205249077648e+01,4.106543051529010668e+00,0.000000000000000000e+00
5.272227560197715768e+00,2.063131847013754054e+02,4.221088523695676122e+04,8.849716664688260792e+00,3.337757766108135229e+02,4.106485371885456175e+02,1.192799852904732916e+01,4.654036847135235178e+01,5.068556188550558339e+00,0.000000000000000000e+00
7.291957039597601664e+00,2.023290441593477169e+02,2.189167715857262374e+04,7.628746941681399107e+00,3.398290138973002286e+02,3.792701222367999208e+02,7.654955682770889780e+00,6.402152285002972576e+01,4.237643894270577860e+00,0.000000000000000000e+00
7.803833220697706352e+00,2.236881108559878726e+02,3.737679298893103987e+04,6.664969394719984841e+00,3.337757766108135229e+02,3.437640130782292545e+02,1.669740839569556101e+01,7.478243416450114012e+01,2.907387266501298306e+00,0.000000000000000000e+00
6.844350911056746867e+00,1.974604694131884912e+02,2.360886223891985719e+04,8.396404625630882634e+00,3.337757766108135229e+02,5.264259146530860107e+02,1.087809626062602320e+01,6.203714341178984171e+01,2.877062813201912039e+00,0.000000000000000000e+00
5.608745231813570875e+00,1.529540623182780905e+02,1.983598077012695649e+04,9.345981465397640520e+00,3.233933401888737080e+02,5.960763682976194104e+02,1.438072463342973606e+01,4.942825209800323449e+01,4.644211644910143377e+00,0.000000000000000000e+00
5.701154644911616387e+00,2.335150425497876938e+02,4.141160170700689196e+04,5.895464025261905050e+00,3.101605448625213057e+02,5.097678877470622183e+02,2.268683674265059835e+01,7.375188269289773757e+01,3.403136416178922818e+00,0.000000000000000000e+00
5.412762497595831057e+00,2.265864876454945716e+02,4.551058431927955826e+04,7.070185247753800084e+00,3.076214615167710349e+02,4.201247609732858450e+02,2.194018961635646292e+01,5.885173599765680308e+01,4.091205592856338669e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.081774639841316059e+02,1.726484091667296889e+04,3.296157321219302716e+00,3.870708235323745043e+02,6.313042162562695694e+02,8.404570008845325901e+00,6.830059035091011310e+01,3.912148350676071917e+00,0.000000000000000000e+00
5.018132384268231938e+00,1.693972376732479006e+02,2.907203812086267862e+04,1.071147541043369245e+01,2.970132720505420707e+02,4.672180730838074965e+02,1.591376093169975547e+01,2.379295046943544278e+01,4.286478967398261730e+00,0.000000000000000000e+00
4.552238410542728708e+00,1.970769339927228430e+02,2.596921511953521258e+04,8.865421998547770244e+00,3.337757766108135229e+02,4.618362776268778020e+02,1.285340478505986361e+01,6.933505683567324240e+01,3.932804333605564917e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.035059211759688935e+02,2.141759361450575670e+04,6.072637611383180811e+00,3.195226889878420593e+02,3.485273214416245651e+02,1.261296617953689569e+01,6.864254525846297383e+01,4.613578721749679090e+00,0.000000000000000000e+00
7.025305941689351741e+00,2.028090809934917615e+02,2.350285779523293604e+04,5.239013199777051710e+00,3.355487189196006739e+02,4.711317158950649855e+02,1.389151934328310745e+01,6.375185483763524985e+01,5.989542790855565180e+00,0.000000000000000000e+00
5.770620969105658027e+00,1.945001438112150538e+02,1.617372709297575602e+04,6.341797302117964108e+00,3.187889329323029983e+02,3.871304828934545412e+02,1.204291419374607131e+01,5.251226110746223696e+01,4.240821477653531346e+00,0.000000000000000000e+00
8.437875983021623227e+00,1.831066248848404996e+02,1.285692869494354090e+04,7.400019480913980097e+00,3.617796821265965264e+02,5.870226089682597603e+02,1.592692076780139132e+01,7.795126164870987395e+01,3.815468994490743171e+00,0.000000000000000000e+00
5.907078268666720255e+00,2.134710813437127968e+02,4.183945644895901933e+04,7.924762106897906833e+00,3.123299473660952685e+02,3.572589702599059933e+02,1.559896477894272948e+01,5.442187895077012172e+01,4.296479908726679398e+00,0.000000000000000000e+00
6.898341330177168551e+00,1.874153063759096938e+02,1.902448553127934792e+04,6.915070211677024403e+00,3.337757766108135229e+02,4.287869759303989099e+02,1.258016151496747170e+01,4.438021004782545020e+01,5.371284155719340703e+00,0.000000000000000000e+00
1.025273436847776765e+01,2.177366692313671876e+02,9.651874825686780241e+03,4.338353353084402286e+00,3.692977086485564087e+02,5.281216264671156750e+02,1.866140305019638390e+01,5.415044964071181965e+01,3.290372492274567406e+00,0.000000000000000000e+00
8.206499937809191181e+00,1.829053593601190357e+02,1.894997553945145046e+04,6.662948925443870962e+00,3.471325620128893092e+02,3.328553212567343849e+02,1.832840114865376790e+01,6.668838419391717309e+01,4.225120930188118074e+00,0.000000000000000000e+00
7.286167388039817894e+00,2.084440850753948098e+02,3.087902668435886881e+04,6.856967134399797104e+00,3.360488316891230625e+02,3.526021463876768962e+02,1.056645201056539918e+01,6.402533282443923213e+01,4.686019915871021624e+00,0.000000000000000000e+00
8.809296431775965885e+00,2.261059008327220852e+02,1.814059427092464102e+04,4.930380712258765286e+00,3.207993822141628470e+02,3.501166858834840809e+02,1.433883975582591574e+01,6.433463735253215532e+01,3.879053740492373947e+00,0.000000000000000000e+00
6.641500687280974091e+00,1.988844094661972690e+02,2.786748675693992482e+04,7.327729345294116570e+00,3.184083971859880080e+02,5.737237622880179515e+02,1.319171963458580876e+01,8.155111393074622583e+01,4.694311215541648430e+00,0.000000000000000000e+00
6.145148360574157032e+00,1.975410721223072983e+02,3.965727210801510955e+04,9.900159427394205736e+00,2.881578825361206100e+02,3.194340325714238134e+02,1.158737783423646484e+01,1.200300770053067652e+02,4.600885754944692430e+00,0.000000000000000000e+00
5.906441764582053722e+00,1.778913689232541060e+02,2.729629404495200652e+04,8.869267959996662398e+00,3.120157982447619816e+02,3.858128183908777373e+02,1.393868557501269834e+01,6.061379520112017616e+01,4.807495941814586615e+00,0.000000000000000000e+00
5.389845930491160786e+00,1.633443523761891640e+02,1.964623341923320913e+04,9.092721172985095635e+00,3.142375769104837104e+02,4.917504480353028953e+02,1.549632541000227270e+01,4.868658361983920457e+01,3.577674920997006680e+00,0.000000000000000000e+00
5.006562979263787128e+00,1.604964479910747741e+02,2.721882197618922874e+04,1.154319047164609913e+01,2.899757766678205826e+02,3.032563429044245709e+02,1.656939117344472834e+01,7.069906613930973549e+01,3.665205612498672938e+00,0.000000000000000000e+00
6.503638200451563378e+00,1.632566343814423249e+02,1.500018776915126909e+04,7.641833653493534939e+00,3.341031197774128145e+02,5.174283917117882083e+02,1.753065950278534046e+01,3.776551768153393596e+01,4.963184434039488835e+00,0.000000000000000000e+00
9.606858896121904579e+00,2.008421428129632318e+02,1.890764284070545182e+04,7.515087432922578969e+00,3.337757766108135229e+02,3.709038069955937544e+02,1.135873535087552000e+01,6.437118274146239116e+01,4.405351951779621800e+00,0.000000000000000000e+00
8.742229881827977778e+00,1.794098037449041385e+02,9.694354896104989166e+03,6.577127953867105248e+00,3.685043210103277715e+02,3.237440124682411238e+02,1.392500999374254889e+01,8.577932444708669379e+01,2.842393185593201643e+00,0.000000000000000000e+00
8.394397411757225314e+00,1.876434113961763899e+02,1.060309802051071165e+04,7.840260506550830399e+00,3.528356398453931888e+02,3.762411456671787846e+02,1.337483119949462207e+01,5.895000171347894025e+01,2.833901430137147237e+00,0.000000000000000000e+00
7.080794504276835433e+00,2.049238285741701588e+02,1.255675404673020603e+04,5.789007614179607408e+00,3.599517664025286194e+02,6.107675763191837177e+02,1.601264273850301834e+01,5.244232578694015245e+01,3.257744180512859522e+00,0.000000000000000000e+00
3.841205038045166997e+00,1.869177654617849953e+02,1.998864926186906450e+04,7.174952251824625371e+00,3.337757766108135229e+02,4.833342093477696721e+02,1.342280175755075788e+01,7.438170140421502197e+01,3.635634542700211913e+00,0.000000000000000000e+00
4.301373467127349137e+00,1.487377009453886387e+02,2.664007218775071669e+04,9.242652786863514436e+00,3.167644064543525246e+02,3.658353747837859373e+02,1.251573370861552803e+01,5.408228911700738450e+01,3.067626699089017084e+00,0.000000000000000000e+00
9.895889212950532254e+00,2.106540406601747861e+02,1.318951938297621564e+04,4.945127887596355798e+00,3.337757766108135229e+02,4.811367926215352213e+02,1.176345296598219647e+01,4.985192786633324857e+01,3.813428659143410560e+00,0.000000000000000000e+00
4.319440672587684382e+00,1.860561785752213950e+02,3.056557839108449116e+04,9.811168421989796329e+00,2.768339319552232496e+02,2.826874021207623855e+02,1.344868900128852829e+01,6.639629294676802829e+01,3.241972101186646693e+00,0.000000000000000000e+00
8.313773604321763600e+00,1.965476964477048796e+02,1.131095831252703283e+04,5.310815229913600888e+00,3.644050672788729912e+02,6.079158476886159406e+02,8.457141854637086453e+00,7.669457951460651657e+01,4.290071516364874604e+00,0.000000000000000000e+00
7.080794504276835433e+00,1.791492873853697461e+02,4.784967879427388652e+03,5.702186724421371977e+00,3.783982184516092957e+02,5.174961422095045691e+02,1.438722368372549631e+01,6.868702415453942933e+01,2.380084226712728679e+00,0.000000000000000000e+00
3.410359670739239846e+00,2.073974728550869315e+02,4.907473040737053816e+04,5.667433467359568766e+00,3.019750111580680709e+02,3.515203925762216954e+02,1.598737033618152736e+01,8.663918585754532842e+01,3.721765768518896067e+00,0.000000000000000000e+00
7.510943342127444744e+00,1.821928473766167542e+02,1.710088743338016502e+04,5.948784613313245373e+00,3.572657321352860436e+02,4.990950566296749003e+02,2.072580591334542532e+01,6.067093892759572782e+01,3.342409053610835734e+00,0.000000000000000000e+00
